date,text,rating
2012,"Finally, something I love around the campus area.

This place is coming close to B-Dama in my books. Get lots of the appetizer items and less of the rice/noodle dishes. Not that the noodles and rice aren't good, they just don't stand out much compared to the other dishes.

The grilled jump squid is DELISH. Karaage chicken, thumbs up. Corn tempura was not quite as good as I would have thought, but I think everyone got my hopes up too much.

Duck dumplings....couldn't really tell they were duck, but still good. The pesto udon was a nice fusion, for sure. And the yuzu chicken udon's broth was bomb. But the meat itself was a bit tough for my tastes, and I couldn't really taste any yuzu.

Saba shio was yummers too.

Definitely coming back. But, beware of the lines! This place is small and gets packed!

I think they serve Haagen Dazs green tea ice cream with their warabi mochi. And beware, warabi mochi is not really mochi...it's more of a jelly like texture. So, there were some people in our group who were rather disappointed. But, I have no discrimination in my love of mochi or jelly, so it was all good for me.",5.0
2015,How can you not love this place? They had a Foie special that was freaking amazing. Small restaurant though so there will always be a line. I did wait a good 45 mins be so worth it and it was a Sunday night! Servers are great and actually Japanese and of course there all good looking. :) Ramen dish is pretty solid. I highly recommend getting the daily specials.,5.0
2014,"Kiraku is super legit. The first page of the menu is entirely in Japanese, and the fan fare is pretty serious. The prices are pretty normal for the level of dining you receive, but I will say it is one of the more expensive Japanese restaurants in the East Bay. If you want to eat incredibly authentic food or if you just want to impress a date/parents/colleagues Kiraku is a must in Berkeley",4.0
2014,"All the food was good, but given the small portions I felt it was overpriced.",3.0
2012,"I dedicated my first ever blog post to this restaurant:

theemptyplates.blogspot.…

Not some where I can eat everyday due to my budget, but I'd give it thumbs up.",4.0
2012,"One of the best place places I have been to in years.
I really liked the sha-ke soup
Attention to detail is pretty evident here
All of the staff were awesome to me and my friend
Even though we came pretty late in the evening",5.0
2014,Sometimes you can pull out treasures from holes in the wall.... This is one of them.  A one of a kind Japanese Izakaya!  It feels like every dish was prepared with a lot of heart!  Every dish was it's own little adventure.  Really great little spot for a Japanese gourmet experience!,5.0
2012,"I recommend this place for Japanese Tapa cuisine.

This place gave me a lot of exciting/fun/interesting food experience.
- Fried Lotus root!: must order this for appetizer! It is like chips but fresh fried.
- Kimchi with pork belly: The pork belly is tender and with a sunny side up egg on the top of it. Perfect combination. My only complain would be too much kimchi, and too little meat.
- Roasted duck: This cuisine is just awesome. I prefer the meat medium rare, the texture of the meat is tender and tasty.

Last but not the least,
- order a hot sake with the dishes that you order. It will be the highlight of your meal :)",4.0
2012,"A little pricey, but totally worth it for the quality. Coming back from Spain, I pretty much miss the tapas style kind of restaurants. Luckily there are a lot of izakayas locations near me that I did not know about! I love trying food in small portions because I can fit much more different dishes in my stomach!

I came here with a few people and we ordered probably close to 10 dishes... we ordered the fried garlic, the karaage, salmon sashimi, buta-kim, foi gras daikon, white asparagus, calamari, eggplant, some ribs, and of course.. BEER!

My ultimate favorite .. maybe favorite 2 were the ribs and the salmon sashimi.... third runner up has to be the foi gras daikon (surprisingly!) The ribs were SOOOO good, literally it melted in my mouth and exploded with flavor! The sashimi was VERY soft and also melted in my mouth. Just like butta.

This place is very small, so come early or you will be waiting for a while. The servers are very welcoming as well. One thing I really enjoyed was their timing in bringing out dishes. The dishes never overcrowded our small table and they kept on coming! Our appetizer (the karaage) came out LAST and was also bigger than the average bite size.

Totally worth it to come if you're looking for high-quality, authentic Japanese!",4.0
2012,"Absolute love to this place.
Finally popped my eyes open.
... and many of my friends' eyes too.

... again, if you seek ramen at izakaya, go get a cup of Nissin.

Izakaya is for drinks!!!
This place makes me thirsty for all the right reasons.",5.0
2011,"Kiraku is so new I wasn't able to check-in to it when we ate here last night!

We came around 9:30pm and the restaurant was still pretty full.  

They don't have a huge wine list but they have Asahi beer on draft from Japan.

The MUST orders:

Garlic Tempura.  OMG. Best invention EVER.  This is the only reason I'd drive across the bay to eat here again.

Corn Fritters.  Done well.  As good as E&O Trading company.

The ""it's ok"" orders:

Kim Chi and Pork Belly with egg in a skillet.  Hubby liked this.  I'm not a Kim Chi fan, so it was a miss for me.  

Seared Foie Gras with Roasted Duck in some sauce.  This was a miss for me.  The roasted duck was tough to chew through.  I had to ask for a fork and knife.  The foie gras was ok, but way too rich to just eat alone.  It needed some kind of bread or something to smear it on.  I used the corn fritters or the fried garlic...but felt like my heart was going to stop beating on the spot from the high fat content.  Also, the presentation was weird.  The foie gras was hidden under the duck.  Shouldn't Foie Gras be the center piece?  

Hubby also got the trio sampler of some WEIRD stuff.  The waitress even asked him twice if he's sure he wanted to try it.  

Total for the bill along with 2 beers and a glass of wine was $96.  Not too bad, but I wouldn't drive that far for it and I wouldn't really go there again if i was in the area.",3.0
